"Year";"Regime";"Regime Name";"Absolute number of sanctions";"Cumulative number of sanctions"
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2014;"IRQ";"IRAQ";0;75
2014;"TERR";"TERRORIST GROUPS";0;12
2014;"TAQA";"AL-QAEDA";32;225
2014;"AFG";"AFGHANISTAN";5;136
2014;"COD";"DEMOCRATIC REPUBLIC OF CONGO";1;40
2014;"SDN";"SUDAN";0;3
2014;"BLR";"BELARUS";0;4
2014;"IRN";"IRAN";1;178
2014;"PRK";"NORTH KOREA";1;42
2014;"GIN";"GUINEA";0;0
2014;"SOM";"SOMALIA";2;13
2014;"TUN";"TUNISIA";0;0
2014;"LBY";"LIBYA";0;37
2014;"SYR";"SYRIAN ARAB REPUBLIC";32;138
2014;"GNB";"GUINEA-BISSAU";0;6
2014;"UKR";"UKRAINE";129;129
2014;"CAF";"CENTRAL AFRICAN REPUBLIC";2;2
2014;"YEM";"YEMEN";2;2
2014;"SSD";"SOUTH SUDAN";0;0
2014;"BDI";"BURUNDI";0;0
2014;"VEN";"VENEZUELA";0;0
2014;"MMR";"MYANMAR/BURMA";0;0
2014;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2014;"CHEM";"CHEMICAL WEAPONS";0;0
2014;"NIC";"NICARAGUA";0;0
2014;"CYB";"CYBER-ATTACKS";0;0
2014;"TUR";"TURKEY";0;0
2014;"HR";"HUMAN RIGHTS";0;0
2014;"MLI";"MALI";0;0
2014;"HTI";"HAÏTI";0;0
2014;"MDA";"MOLDOVA";0;0
2014;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2014;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2014;"GTM";"GUATEMALA";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUS";"RUS";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2014;"RUSDA";"RUSDA";0;0
2015;"IRQ";"IRAQ";0;75
2015;"TERR";"TERRORIST GROUPS";0;12
2015;"TAQA";"AL-QAEDA";37;262
2015;"AFG";"AFGHANISTAN";3;139
2015;"COD";"DEMOCRATIC REPUBLIC OF CONGO";0;40
2015;"SDN";"SUDAN";0;3
2015;"BLR";"BELARUS";0;4
2015;"IRN";"IRAN";0;178
2015;"PRK";"NORTH KOREA";6;48
2015;"GIN";"GUINEA";0;0
2015;"SOM";"SOMALIA";0;13
2015;"TUN";"TUNISIA";0;0
2015;"LBY";"LIBYA";0;37
2015;"SYR";"SYRIAN ARAB REPUBLIC";13;151
2015;"GNB";"GUINEA-BISSAU";0;6
2015;"UKR";"UKRAINE";19;148
2015;"CAF";"CENTRAL AFRICAN REPUBLIC";5;7
2015;"YEM";"YEMEN";1;3
2015;"SSD";"SOUTH SUDAN";6;6
2015;"BDI";"BURUNDI";1;1
2015;"VEN";"VENEZUELA";0;0
2015;"MMR";"MYANMAR/BURMA";0;0
2015;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2015;"CHEM";"CHEMICAL WEAPONS";0;0
2015;"NIC";"NICARAGUA";0;0
2015;"CYB";"CYBER-ATTACKS";0;0
2015;"TUR";"TURKEY";0;0
2015;"HR";"HUMAN RIGHTS";0;0
2015;"MLI";"MALI";0;0
2015;"HTI";"HAÏTI";0;0
2015;"MDA";"MOLDOVA";0;0
2015;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2015;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2015;"GTM";"GUATEMALA";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUS";"RUS";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2015;"RUSDA";"RUSDA";0;0
2016;"IRQ";"IRAQ";0;75
2016;"TERR";"TERRORIST GROUPS";1;13
2016;"TAQA";"AL-QAEDA";25;287
2016;"AFG";"AFGHANISTAN";0;139
2016;"COD";"DEMOCRATIC REPUBLIC OF CONGO";4;44
2016;"SDN";"SUDAN";0;3
2016;"BLR";"BELARUS";0;4
2016;"IRN";"IRAN";0;178
2016;"PRK";"NORTH KOREA";63;111
2016;"GIN";"GUINEA";0;0
2016;"SOM";"SOMALIA";0;13
2016;"TUN";"TUNISIA";0;0
2016;"LBY";"LIBYA";0;37
2016;"SYR";"SYRIAN ARAB REPUBLIC";20;171
2016;"GNB";"GUINEA-BISSAU";0;6
2016;"UKR";"UKRAINE";7;155
2016;"CAF";"CENTRAL AFRICAN REPUBLIC";4;11
2016;"YEM";"YEMEN";0;3
2016;"SSD";"SOUTH SUDAN";0;6
2016;"BDI";"BURUNDI";0;1
2016;"VEN";"VENEZUELA";0;0
2016;"MMR";"MYANMAR/BURMA";0;0
2016;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2016;"CHEM";"CHEMICAL WEAPONS";0;0
2016;"NIC";"NICARAGUA";0;0
2016;"CYB";"CYBER-ATTACKS";0;0
2016;"TUR";"TURKEY";0;0
2016;"HR";"HUMAN RIGHTS";0;0
2016;"MLI";"MALI";0;0
2016;"HTI";"HAÏTI";0;0
2016;"MDA";"MOLDOVA";0;0
2016;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2016;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2016;"GTM";"GUATEMALA";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUS";"RUS";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2016;"RUSDA";"RUSDA";0;0
2017;"IRQ";"IRAQ";0;75
2017;"TERR";"TERRORIST GROUPS";0;13
2017;"TAQA";"AL-QAEDA";17;304
2017;"AFG";"AFGHANISTAN";1;140
2017;"COD";"DEMOCRATIC REPUBLIC OF CONGO";2;46
2017;"SDN";"SUDAN";0;3
2017;"BLR";"BELARUS";0;4
2017;"IRN";"IRAN";0;178
2017;"PRK";"NORTH KOREA";50;161
2017;"GIN";"GUINEA";0;0
2017;"SOM";"SOMALIA";1;14
2017;"TUN";"TUNISIA";0;0
2017;"LBY";"LIBYA";0;37
2017;"SYR";"SYRIAN ARAB REPUBLIC";21;192
2017;"GNB";"GUINEA-BISSAU";0;6
2017;"UKR";"UKRAINE";6;161
2017;"CAF";"CENTRAL AFRICAN REPUBLIC";1;12
2017;"YEM";"YEMEN";0;3
2017;"SSD";"SOUTH SUDAN";0;6
2017;"BDI";"BURUNDI";0;1
2017;"VEN";"VENEZUELA";0;0
2017;"MMR";"MYANMAR/BURMA";0;0
2017;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2017;"CHEM";"CHEMICAL WEAPONS";0;0
2017;"NIC";"NICARAGUA";0;0
2017;"CYB";"CYBER-ATTACKS";0;0
2017;"TUR";"TURKEY";0;0
2017;"HR";"HUMAN RIGHTS";0;0
2017;"MLI";"MALI";0;0
2017;"HTI";"HAÏTI";0;0
2017;"MDA";"MOLDOVA";0;0
2017;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2017;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2017;"GTM";"GUATEMALA";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUSDA";"RUSDA";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
2017;"RUS";"RUS";0;0
